date,open,high,low,close,volume,adj_close,change_percent,avg_vol_20d
2015-04-08,207.55,208.51,207.08,207.975,89351938,177.2106,0.335299153,121741423
2015-04-09,207.78,209.18,207.19,208.9,85548852,177.9987,0.44472509,120511580.9
2015-04-10,209.2,210.09,208.96,210.04,72722922,178.9701,0.545734323,119448050.8
2015-04-13,209.87,210.63,209.03,209.09,74436594,178.1606,-0.45231019,115049336
2015-04-14,208.85,209.71,208.1,209.49,75099875,178.5015,0.191344214,111999369.6
2015-04-15,210.05,211.04,209.95,210.43,99529320,179.3024,0.448679703,112250314.9
2015-04-16,210.03,210.98,209.7928,210.37,68934867,179.2513,-0.02849934,104256633.2
2015-04-17,208.94,209.23,207.01,207.95,191113203,177.1893,-1.150340332,107916428.5
2015-04-20,209.06,210.25,208.96,209.85,92189477,178.8082,0.913655621,103640146.9
2015-04-21,210.67,210.86,209.24,209.6,72559828,178.5952,-0.119122054,103678911
2015-04-22,210.01,210.85,208.9,210.63,78264625,179.4728,0.491390586,103701876.2
2015-04-23,210.15,211.94,210.01,211.16,102585906,179.9244,0.251625873,100855086.4
2015-04-24,211.66,211.97,211.11,211.6499,61327391,180.3419,0.232041902,96268095.75
2015-04-27,212.33,212.48,210.54,210.77,79358125,179.5921,-0.415765831,94289052
2015-04-28,210.74,211.5,209.3301,211.44,86863531,180.163,0.317887034,93823210.2
2015-04-29,210.37,211.29,209.6,210.57,125684898,179.4217,-0.411460733,93769019.95
2015-04-30,209.88,210.35,207.62,208.46,161304891,177.6238,-1.002052706,94969084.8
2015-05-01,209.4,210.77,209.28,210.72,103399695,179.5495,1.084145255,95794023.85
2015-05-04,211.23,212.02,211.1,211.32,70927242,180.0608,0.284768267,93621975.8
2015-05-05,211.03,211.46,208.73,208.9,113326203,177.9987,-1.14522428,95226469.15
2015-05-06,209.56,209.93,206.76,208.04,135060188,177.266,-0.41163222,97511881.65
2015-05-07,207.92,209.38,207.52,208.87,88244945,177.9732,0.398948473,97646686.3
2015-05-08,210.88,211.86,210.78,211.62,155877297,180.3164,1.316602724,101804405.1
2015-05-11,211.57,211.89,210.52,210.605,75708070,179.4515,-0.47965687,101867978.9
2015-05-12,209.61,210.63,208.62,209.98,119727602,178.919,-0.296737559,104099365.2
2015-05-13,210.47,211.22,209.74,210.02,94667938,178.9531,0.019058904,103856296.1
2015-05-14,211.24,212.32,210.91,212.21,95934008,180.8191,1.042731308,105206253.2
2015-05-15,212.44,212.61,211.86,212.44,76510094,181.0151,0.108395629,99476097.7
2015-05-18,212.24,213.4,212.16,213.1,74549688,181.5775,0.310692312,98594108.25
2015-05-19,213.24,213.57,212.69,213.03,72114609,181.5178,-0.032878523,98571847.3
2015-05-20,213.15,213.78,212.504,212.88,76857531,181.39,-0.070406318,98501492.6
2015-05-21,212.71,213.75,212.51,213.5,64764594,181.9183,0.291250896,96610427
2015-05-22,213.04,213.54,212.91,212.99,57433500,181.4837,-0.238898451,96415732.45
2015-05-26,212.4,212.9089,210.2,210.7,124308602,179.5325,-1.075137877,98663256.3
2015-05-27,211.25,212.98,210.7612,212.7,93213984,181.2366,0.949187473,98980778.95
2015-05-28,212.33,212.59,211.63,212.46,74974562,181.0321,-0.112835928,96445262.15
2015-05-29,212.38,212.43,210.82,211.14,124919602,179.9074,-0.621271034,94625997.7
2015-06-01,211.94,212.34,210.62,211.57,93338750,180.2738,0.203660327,94122950.45
2015-06-02,211.02,212.19,210.27,211.36,91531008,180.0948,-0.099293408,95153138.75
2015-06-03,212,212.67,211.3301,211.92,87820914,180.572,0.264971559,93877874.3
2015-06-04,211.07,211.859,209.75,210.1292,151882797,179.0461,-0.845036883,94719004.75
2015-06-05,209.95,210.58,208.98,209.77,121704703,178.74,-0.170961557,96391992.65
2015-06-08,209.64,209.82,208.39,208.48,89063328,177.6409,-0.61491552,93051294.2
2015-06-09,208.45,209.1,207.69,208.45,105034703,177.6153,-0.014411096,94517625.85
2015-06-10,209.37,211.41,209.2987,210.95,134551297,179.7455,1.199333616,95258810.6
2015-06-11,211.48,212.09,211.2,211.63,73876445,180.3249,0.322344648,94219235.95
2015-06-12,210.64,211.482,209.68,210.01,135382406,178.9445,-0.765507148,96191655.85
2015-06-15,208.64,209.45,207.79,209.11,124384203,178.1777,-0.428512751,98585361.3
2015-06-16,208.93,210.35,208.72,210.25,85308234,179.149,0.545129946,99123288.6
2015-06-17,210.59,211.32,209.36,210.59,126708602,179.4387,0.161708969,101852988.3
2015-06-18,211.31,213.34,210.6315,212.78,165867906,181.3048,1.03996518,106303507
2015-06-19,211.46,211.55,210.36,210.81,130478703,180.5,-0.443893377,109589212.5
2015-06-22,211.905,212.59,211.64,211.89,70696031,181.4247,0.512299169,110252339
2015-06-23,212.14,212.44,211.57,212.04,68476797,181.5532,0.070828283,107460748.8
2015-06-24,211.72,212.17,210.47,210.5,92307320,180.2346,-0.726288493,107415415.6
2015-06-25,211.1,211.25,209.77,209.86,97107359,179.6866,-0.304048168,108522055.4
2015-06-26,210.29,210.58,209.16,209.82,104174797,179.6523,-0.019088791,107484815.2
2015-06-29,208.045,209.828,205.33,205.42,202621297,175.885,-2.09699514,112948942.5
2015-06-30,207.26,207.32,205.28,205.85,182925109,176.2531,0.209284476,117518647.6
2015-07-01,207.73,208.03,206.56,207.5,135979906,177.6659,0.801574554,119926597.2
2015-07-02,208.07,208.27,206.81,207.31,104373695,177.5032,-0.09157638,117551142.1
2015-07-06,205.77,207.65,205.53,206.72,117975398,176.9981,-0.28455825,117364676.8
2015-07-07,206.96,208.17,204.11,208.02,173820188,178.1111,0.628820309,121602519.8
2015-07-08,206.42,206.7645,204.25,204.53,164020094,175.1229,-1.677716886,124551789.4
2015-07-09,207.04,207.35,204.77,204.9,144113109,175.4397,0.180901527,125029880
2015-07-10,207.29,207.98,204.9517,207.48,129456898,177.6488,1.25917908,127808902.6
2015-07-13,208.99,209.9,208.94,209.77,106069398,179.6095,1.10369448,126343252.2
2015-07-14,209.72,211.05,209.65,210.68,81709586,180.3887,0.433830059,124209521.4
2015-07-15,210.73,211.28,210.04,210.61,97914141,180.3288,-0.033206071,124839816.7
2015-07-16,211.87,212.3,211.58,212.3,106683297,181.7758,0.802423129,123838551.5
2015-07-17,212.29,212.55,211.8,212.48,89029969,181.9299,0.084774761,119996654.6
2015-07-20,212.75,213.18,212.21,212.59,70446812,182.0241,0.051778185,116995060.1
2015-07-21,212.43,212.74,211.39,211.75,77965047,181.3049,-0.395112515,117358510.9
2015-07-22,210.93,211.77,210.89,211.37,88667922,180.9795,-0.179476672,118368067.1
2015-07-23,211.53,211.65,209.75,210.18,90509125,179.9606,-0.562991941,118278157.4
2015-07-24,210.3,210.37,207.6,208,117755000,178.094,-1.037227037,119310539.4
2015-07-27,206.94,207.55,206.26,206.79,132361109,177.058,-0.581715274,120719855
2015-07-28,207.79,209.5,206.8,209.33,123544797,179.2328,1.228298072,116766030
2015-07-29,209.48,211.04,209.31,210.77,105791297,180.4658,0.68793212,112909339.4
2015-07-30,210.16,211.02,209.42,210.82,91304367,180.5086,0.023716405,110675562.5
2015-07-31,211.42,211.45,210.16,210.5,103266898,180.2346,-0.151793322,110620222.6
2015-08-03,210.46,210.53,208.65,209.79,113965695,179.6267,-0.337282631,110419737.5
2015-08-04,209.7,210.2483,208.8,209.38,81820812,179.2756,-0.19546092,105819768.7
2015-08-05,210.45,211.31,209.73,210.07,85786812,179.8664,0.329548472,101908104.6
2015-08-06,210.29,210.415,207.65,208.35,116030797,178.3937,-0.818774379,100503989
2015-08-07,208.16,208.34,206.87,207.95,117858000,178.0512,-0.191991085,99924044.05
2015-08-10,209.28,210.67,209.28,210.57,80270680,180.2945,1.259918495,98634108.15
2015-08-11,208.97,209.47,207.76,208.67,126081398,178.6677,-0.902301512,100852698.8
2015-08-12,207.11,209.14,205.36,208.92,172123703,178.8817,0.119775427,104563176.9
2015-08-13,208.73,209.55,208.01,208.66,89383250,178.6591,-0.124439783,103698174.5
2015-08-14,208.43,209.5087,208.26,209.42,72786531,179.3099,0.364269158,102886002.6
2015-08-17,208.71,210.59,208.16,210.59,79072641,180.3116,0.55864177,103317294.1
2015-08-18,210.26,210.68,209.699,209.98,71692680,179.7893,-0.289665224,103003675.7
2015-08-19,209.09,210.01,207.35,208.32,172946000,178.368,-0.790536478,107217579.6
2015-08-20,206.51,208.2865,203.9,203.97,194327906,174.6435,-2.088098762,112408518.7
2015-08-21,201.73,203.9404,197.52,197.63,346588500,169.215,-3.108332117,123850193.7
2015-08-24,187.49,197.4772,182.4,189.55,507244281,162.2967,-4.088467334,142594352.3
2015-08-25,195.43,195.45,186.92,187.27,369833094,160.3446,-1.202797099,154908767.1
2015-08-26,192.08,194.79,188.37,194.46,339257000,166.5008,3.839355987,166582052.3
2015-08-27,197.02,199.42,195.21,199.27,274143906,170.6192,2.473501629,175724029.2
2015-08-28,198.5,199.835,197.92,199.28,160414406,170.6278,0.005040464,178581404.6
2015-08-31,198.11,199.125,197.01,197.67,163298797,169.2493,-0.80789883,181048059.7
2015-09-01,193.12,194.77,190.73,191.77,256000406,164.1976,-2.984768622,189757039.4
2015-09-02,194.62,195.46,192.42,195.41,160269297,167.3142,1.8980789,193481163.7
2015-09-03,196.26,198.05,194.96,195.55,152087812,167.4341,0.07166158,195284014.4
2015-09-04,192.85,193.86,191.61,192.59,207080984,164.8997,-1.513670154,199745163.6
2015-09-08,195.94,197.61,195.17,197.43,116025695,169.0438,2.51310342,201532914.4
2015-09-09,199.32,199.47,194.35,194.79,149347703,166.7833,-1.337227393,202696229.6
2015-09-10,194.56,197.22,194.25,195.85,158611109,167.6909,0.544179183,202020599.9
2015-09-11,195.375,196.82,194.53,196.74,119691203,168.453,0.454467118,203535997.6
2015-09-14,196.95,197.01,195.43,196.01,79451984,167.8279,-0.371082735,203869270.2
2015-09-15,196.61,198.99,195.9612,198.46,113806203,169.9257,1.249970952,205605948.3
2015-09-16,198.82,200.41,198.41,200.18,99581562,171.3984,0.866672905,207000392.4
2015-09-17,200.02,202.89,199.28,199.73,276046594,171.0131,-0.224797898,212155422.1
2015-09-18,195.71,198.6844,194.96,195.45,223657500,168.2188,-1.633968392,213621901.8
2015-09-21,196.44,197.68,195.21,196.46,105726203,169.0881,0.516767448,201578787
2015-09-22,193.88,194.46,192.56,193.91,153890891,166.8934,-1.297962423,183911117.5
2015-09-23,194.11,194.67,192.91,193.6,92790625,166.6266,-0.159862523,170058994
2015-09-24,192.15,193.45,190.56,192.9,159378797,166.0241,-0.361586925,161065083.9
2015-09-25,194.64,195,191.81,192.85,155054797,165.9811,-0.025899854,155110628.4
2015-09-28,191.78,191.91,187.64,188.01,178515906,161.8154,-2.509743579,156015703.4
2015-09-29,188.27,189.74,186.93,188.12,159045594,161.9101,0.058523478,155803043.3
2015-09-30,190.37,191.825,189.44,191.63,163452000,164.9311,1.865850247,151175623
2015-10-01,192.08,192.49,189.82,192.13,131079000,165.3614,0.260896823,149716108.1
2015-10-02,189.77,195.03,189.12,195,211003297,167.8315,1.493758519,152661882.4
2015-10-05,196.46,198.74,196.33,198.47,126320797,170.8181,1.779522914,148623873
2015-10-06,198.31,198.98,197,197.79,110274492,170.2328,-0.342645188,148336312.9
2015-10-07,198.9,199.825,197.48,199.41,124307297,171.6271,0.819054847,147084292.6
2015-10-08,198.95,201.55,198.59,201.21,153055203,173.1763,0.902654651,146806497.3
2015-10-09,201.38,201.9,200.58,201.33,107069203,173.2796,0.059650195,146175397.3
2015-10-12,201.42,201.76,200.91,201.52,56395594,173.4431,0.094356173,145022577.8
2015-10-13,200.65,202.16,200.05,200.25,88038719,172.3501,-0.630177851,143734203.6
2015-10-14,200.18,200.87,198.94,199.29,99106156,171.5238,-0.479431111,143710433.3
2015-10-15,200.08,202.36,199.64,202.35,134142203,174.1575,1.535472045,136615213.7
2015-10-16,202.83,203.29,201.92,203.27,114580094,174.9493,0.454645938,131161343.4
2015-10-19,202.5,203.37,202.13,203.37,76523906,175.0354,0.049214258,129701228.6
2015-10-20,202.85,203.84,202.5471,203.09,78448477,174.7944,-0.137686434,125929107.9
2015-10-21,203.61,203.79,201.65,201.85,102038000,173.7272,-0.610545876,126391476.6
2015-10-22,202.98,205.51,201.85,205.26,174911703,176.6621,1.689372764,127168121.9
2015-10-23,207.25,207.95,206.3,207.51,144442297,178.5986,1.09616041,126637496.9
2015-10-26,207.3,207.37,206.56,207,69032969,178.1596,-0.245802599,121163350.1
2015-10-27,206.2,207,205.79,206.6,77905766,177.8154,-0.19319756,117106358.7
2015-10-28,207,208.98,206.21,208.95,135906703,179.8379,1.137415544,115729093.8
2015-10-29,208.35,209.27,208.21,208.83,90525508,179.7347,-0.057385012,113701419.2
2015-10-30,209.06,209.44,207.74,207.93,131076891,178.9601,-0.430968533,109705098.9
2015-11-02,208.32,210.62,208.17,210.39,86270805,181.0773,1.183057005,107702599.3
2015-11-03,209.97,211.66,209.7,211,95246047,181.6023,0.289931427,106951177.1
2015-11-04,211.35,211.5,209.7201,210.36,96224477,181.0515,-0.303300123,105547036.1
2015-11-05,210.43,210.98,209.09,210.15,78408734,180.8707,-0.099861089,101814712.6
2015-11-06,209.74,210.32,208.46,210.04,110471508,180.7761,-0.052302556,101984827.9
2015-11-09,209.31,209.49,206.95,208.08,131008703,179.0892,-0.933143264,105715483.3
2015-11-10,207.51,208.6,207.19,208.56,75874602,179.5023,0.230667176,105107277.5
2015-11-11,208.88,208.94,207.66,207.74,67845969,178.7965,-0.393198304,103544268.1
2015-11-12,206.5,207.06,204.82,204.84,121315203,176.3006,-1.395944551,102902918.1
2015-11-13,204.35,204.67,202.435,202.54,153577109,174.321,-1.122854942,104852768.9
2015-11-16,202.32,205.69,202.18,205.62,117645203,176.9719,1.520700317,106908833.7
2015-11-17,205.99,207.04,204.88,205.47,121123695,176.8428,-0.072949434,109042594.6
2015-11-18,206.04,208.9,205.99,208.73,121342492,179.6486,1.586606862,110007819.2
2015-11-19,208.59,209.05,208.2,208.55,88220469,179.4937,-0.086223884,105673257.5
2015-11-20,209.45,210.12,208.86,209.3108,94011523,180.1485,0.36480389,103151718.8
2015-11-23,209.38,209.98,208.52,209.07,64931168,179.9412,-0.115071732,102946628.8
2015-11-24,207.87,209.83,207.41,209.35,98874367,180.1822,0.13393264,103995058.8
2015-11-25,209.5,209.74,209.01,209.32,51980059,180.1564,-0.014318839,99798726.6
2015-11-27,209.43,209.8,208.86,209.56,37317781,180.363,0.114678135,97138340.25
2015-11-30,209.75,209.89,208.56,208.69,112822703,179.6142,-0.415162755,96225630.85
2015-12-01,209.44,210.82,209.11,210.68,97858414,181.3269,0.953543762,96805011.3
2015-12-02,210.615,211,208.23,208.529,108441297,179.4756,-1.020973722,97464773.8
2015-12-03,208.83,209.15,204.7511,205.61,166224188,176.9633,-1.399800307,100964759.4
2015-12-04,206.08,209.97,205.93,209.62,192913906,180.4146,1.950291388,106690018
2015-12-07,209.23,209.7295,207.2,208.35,102027102,179.3215,-0.605882229,106267797.7
2015-12-08,206.49,208.289,205.78,206.949,103372398,178.1157,-0.672423552,104885982.4
2015-12-09,206.19,208.68,204.18,205.34,162401500,176.7309,-0.777472171,109212327.3
2015-12-10,205.42,207.43,205.14,205.87,116128898,177.1871,0.258132562,111626473.8
2015-12-11,203.35,204.14,201.51,201.88,211173297,173.753,-1.938120777,116119378.5
2015-12-14,202.07,203.05,199.95,202.9008,182385203,174.6315,0.505602781,117559783.2
2015-12-15,204.7,206.11,202.8666,205.0308,154069594,176.4648,1.049810601,119381002.7
2015-12-16,206.365,208.39,204.8,208.03,197016984,179.0461,1.462784646,123175667.2
2015-12-17,208.4,208.48,204.84,204.86,173092500,176.3178,-1.523797502,125763167.6
2015-12-18,202.77,202.93,199.83,200.0208,251393500,173.177,-1.781328941,133921819.1
2015-12-21,201.41,201.88,200.09,201.67,99094289,174.6048,0.824474382,134175957.4
2015-12-22,202.715,203.85,201.55,203.5,111026203,176.1893,0.907477916,136480709.2
2015-12-23,204.69,206.07,204.58,206.02,110987203,178.3711,1.238327186,137086351
2015-12-24,205.72,206.33,205.42,205.68,48542152,178.0767,-0.165049159,136914455.6
2015-12-28,204.86,205.26,203.94,205.21,65899938,177.6698,-0.228497046,138343563.5
2015-12-29,206.51,207.79,206.47,207.4,92640672,179.5659,1.067204443,137334461.9
2015-12-30,207.11,207.21,205.76,205.93,63317680,178.2931,-0.70882055,135607425.2
2015-12-31,205.13,205.89,203.87,203.87,114877906,176.5096,-1.000319137,135929255.7
2016-01-04,200.49,201.03,198.59,201.0192,222353500,174.0414,-1.398337541,138735721.3
2016-01-05,201.4,201.9,200.05,201.36,110845797,174.3365,0.169557358,134632315.8
2016-01-06,198.34,200.06,197.6,198.82,152112609,172.1373,-1.261468482,137136591.2
2016-01-07,195.33,197.44,193.59,194.05,213436094,168.0075,-2.399131391,142639776
2016-01-08,195.19,195.85,191.58,191.923,209817203,166.1659,-1.096141541,145010561.1
2016-01-11,193.01,193.41,189.82,192.11,187941297,166.3278,0.097432746,148601181.1
2016-01-12,193.82,194.55,191.14,193.6608,172330500,167.6705,0.807261324,146659041.2
2016-01-13,194.45,194.86,188.38,188.83,221168891,163.488,-2.494475772,148598225.6
2016-01-14,189.55,193.26,187.66,191.93,240795594,166.172,1.641710707,152934525.6
2016-01-15,186.77,188.76,185.52,187.81,324846406,162.6049,-2.146631201,159325996.7
2016-01-19,189.96,190.11,186.2,188.06,195244406,162.8214,0.133144819,160433592
2016-01-20,185.03,187.495,181.02,185.65,286547812,160.7348,-1.281526875,162191307.6
2016-01-21,186.21,188.87,184.64,186.69,195772891,161.6352,0.560177385,167025237.7
2016-01-22,189.78,190.76,188.88,190.52,168319594,164.9512,2.051533329,169889907.3
2016-01-25,189.92,190.15,187.41,187.64,130371695,162.4577,-1.511659206,170859131.9
2016-01-26,188.42,190.53,188.02,190.2,141036797,164.6742,1.364355152,175483864.1
2016-01-27,189.58,191.56,187.06,188.13,185681703,162.882,-1.088330777,181472952.4
2016-01-28,189.96,190.2,187.16,189.11,143798797,163.7305,0.520929262,184030858.6
2016-01-29,190.02,193.88,189.88,193.7208,210529297,167.7225,2.43815294,191391439.5
2016-02-01,192.53,194.58,191.84,193.65,136061594,167.6612,-0.036548465,192450623.9
2016-02-02,191.96,191.97,189.54,190.16,182564891,164.6395,-1.802265521,190461193.4
2016-02-03,191.41,191.78,187.1,191.3,205054891,165.6266,0.599552355,195171648.1
2016-02-04,190.71,192.75,189.96,191.6,139531812,165.8863,0.156798485,194542608.3
2016-02-05,190.99,191.6696,187.2,187.95,180788297,162.7261,-1.905039777,192910218.4
2016-02-08,185.77,186.12,182.8,185.42,191526703,160.5357,-1.346065567,191995693.4
2016-02-09,183.36,186.94,183.2,185.43,184513109,160.5443,0.005357064,191824284
2016-02-10,186.41,188.34,185.12,185.27,148214094,160.4058,-0.086269024,190618463.7
2016-02-11,182.34,184.1,181.09,182.86,219058891,158.3192,-1.300825781,190512963.7
2016-02-12,184.96,186.65,183.96,186.63,127632398,161.5833,2.061720878,184854803.9
2016-02-16,188.77,189.81,187.63,189.78,120250703,164.3105,1.687798182,174625018.8
2016-02-17,191.16,193.32,191.01,192.88,136009500,166.9945,1.633492686,171663273.5
2016-02-18,193.2,193.27,191.72,192.09,102343000,166.3105,-0.409594328,162453032.9
2016-02-19,191.17,192.18,190.45,192,114793000,166.2326,-0.046840097,158404038.3
2016-02-22,193.87,194.95,193.79,194.78,103640305,168.6395,1.447910939,155170073.9
2016-02-23,194,194.32,192.18,192.32,111455297,166.5097,-1.262930689,154224254
2016-02-24,190.63,193.53,189.32,193.2,150812188,167.2716,0.45757094,154713023.5
2016-02-25,193.73,195.55,192.83,195.54,110728305,169.2975,1.211144032,150965353.6
2016-02-26,196.57,196.68,194.9,195.0892,129833695,168.9072,-0.230540912,150267098.5
2016-02-29,195.11,196.23,193.33,193.56,125918094,167.5833,-0.783803177,146036538.4
2016-03-01,195.01,198.21,194.4542,198.11,141799703,171.5226,2.350651885,146323443.8
2016-03-02,197.74,199.06,197.25,199,102415000,172.2932,0.449270242,142315949.3
2016-03-03,198.79,199.795,198.11,199.775,95172203,172.9642,0.389452399,136821814.9
2016-03-04,200.01,201.35,199.03,200.43,129293602,173.5313,0.327871317,136309904.4
2016-03-07,199.34,201.07,199.25,200.59,100219000,173.6698,0.079812691,132281439.5
2016-03-08,199.32,199.92,198.21,198.4,123974898,171.7737,-1.091784524,128903849.3
2016-03-09,199.36,199.79,198.43,199.38,94801211,172.6222,0.493963861,124418254.4
2016-03-10,199.96,201.07,197.38,199.54,156838703,172.7607,0.080233018,124849484.8
2016-03-11,201.26,202.81,199.5179,202.76,137964500,175.5486,1.613735068,120794765.3
2016-03-14,202.16,203.04,201.77,202.5,73611969,175.3235,-0.128226599,118093743.8
2016-03-15,201.36,202.5307,201.05,202.17,93169086,175.0377,-0.163012945,116739663
2016-03-16,201.6,203.82,201.55,203.34,129303203,176.0507,0.578732467,116404348.1
2016-03-17,203.24,205.23,202.77,204.63,134278500,177.1676,0.634419517,118001123.1
2016-03-18,204.17,204.78,203.8,204.38,138372406,177.8635,0.39279191,119180093.4
2016-03-21,204.07,204.94,203.8,204.67,72926656,178.1158,0.141850352,117644411
2016-03-22,203.76,205.23,203.57,204.56,97471938,178.0201,-0.053729091,116945243
2016-03-23,204.11,204.33,203.01,203.2092,81052461,176.8446,-0.660318694,113457256.7
2016-03-24,202,203.16,201.74,203.12,84360852,176.7669,-0.04393688,112138884
2016-03-28,203.61,203.86,202.705,203.24,62408191,176.8714,0.059117403,108767608.8
2016-03-29,202.76,205.25,202.4,205.1208,92922867,178.5081,0.92536159,107117847.5
2016-03-30,206.3,206.87,205.59,206.02,86365312,179.2907,0.438411478,104346127.9
2016-03-31,205.91,206.41,205.33,205.52,94584109,178.8556,-0.24267851,103954583.4
2016-04-01,204.35,207.14,203.98,206.92,114423508,180.0739,0.681164023,104917148.6
2016-04-04,206.83,207.07,205.89,206.25,63496969,179.4908,-0.323811502,101627317
2016-04-05,204.67,206.2642,203.89,204.1892,99662156,177.6974,-0.999159846,101599474.8
2016-04-06,204.29,206.49,203.98,206.42,91839758,179.6388,1.092531461,99992717.75
2016-04-07,205.14,205.56,203.09,203.95,113859000,177.4892,-1.196623447,100945607.2
2016-04-08,205.34,205.85,203.87,204.4992,95040602,177.9672,0.269312161,97855702.15
2016-04-11,205.25,206.07,203.91,204.0201,83757484,177.5503,-0.23425665,95145351.35
2016-04-12,204.22,206.25,203.7,205.92,115350602,179.2037,0.931229066,97232283
2016-04-13,207,208.1,206.84,208.0008,96336430,181.0145,1.010470208,97390650.2
2016-04-14,208.07,208.6,207.6,208.01,65212879,181.0225,0.004419535,94186134
2016-04-15,208.01,208.1721,207.4,207.78,75761617,180.8223,-0.110593987,91260289.85
2016-04-18,207.14,209.28,207,209.2392,82530961,182.0922,0.702291697,88468217.6
2016-04-19,209.74,210.2,208.94,209.9,88316062,182.6673,0.315829014,89237687.9
2016-04-20,209.95,210.92,209.39,210.1,81100312,182.8413,0.095255144,88419106.6
2016-04-21,210.12,210.25,208.65,208.97,85695039,181.8579,-0.537843474,88651235.5
2016-04-22,208.55,209.29,207.91,208.97,99251719,181.8579,0,89395778.85
2016-04-25,208.26,208.66,207.54,208.61,66166484,181.5447,-0.172222378,89583693.5
2016-04-26,209.04,209.52,208.36,208.9192,75864172,181.8137,0.148172874,88730758.75
2016-04-27,208.47,209.81,208.05,209.35,77329438,182.1886,0.206200083,88278965.05
2016-04-28,208.46,209.76,206.96,207.4475,97216172,180.533,-0.908728647,88410568.2
2016-04-29,206.72,207.13,205.03,206.3308,142424094,179.5612,-0.538294938,89810597.5
2016-05-02,206.92,208.18,206.41,207.97,62188020,180.9877,0.79443666,89745150.05
2016-05-03,206.52,206.8,205.28,206.1592,106422094,179.4118,-0.870722154,90083146.95
2016-05-04,204.99,205.85,204.42,205.01,92243805,178.4117,-0.557432677,90103349.3
2016-05-05,205.56,205.98,204.47,204.97,67619219,178.3769,-0.019505447,87791360.25
2016-05-06,204.06,205.77,203.88,205.72,89315000,179.0296,0.365910608,87505080.15
2016-05-09,205.57,206.4,205.36,205.8892,74374922,179.1769,0.082276897,87035952.05
2016-05-10,206.72,208.5,206.64,208.45,77472211,181.4054,1.243742916,85142032.5
2016-05-11,207.91,208.54,206.5,206.5,81726992,179.7084,-0.935473806,84411560.6
2016-05-12,207.29,207.4899,205.37,206.56,89586312,179.7606,0.029047056,85630232.25
2016-05-13,206.21,206.86,204.38,204.76,96474633,178.1942,-0.871381159,86665883.05
2016-05-16,204.96,207.34,204.89,206.78,77486828,179.9521,0.986507978,86413676.4
2016-05-17,206.46,206.8,204.23,204.8508,114924898,178.2732,-0.932970496,87744118.2
2016-05-18,204.44,206.3,203.63,204.91,123493398,178.3247,0.028888246,89863772.5
2016-05-19,204.06,204.54,202.78,204.2,115430492,177.7068,-0.346502756,91350545.15
2016-05-20,204.92,206.1,204.86,205.49,104990398,178.8294,0.631714712,91637479.1
2016-05-23,205.51,205.84,204.985,205.21,58682578,178.5858,-0.136219212,91263283.8
2016-05-24,206.17,208.24,206.14,207.87,93537805,180.9007,1.296239679,92146965.45
2016-05-25,208.67,209.77,207.8691,209.28,79221531,182.1277,0.678272666,92241570.1
2016-05-26,209.44,209.71,208.97,209.34,55280699,182.1799,0.028661209,90144796.45
2016-05-27,209.53,210.25,209.47,210.24,64211207,182.9632,0.429959617,86234152.1
2016-05-31,210.56,210.69,209.18,209.84,109879398,182.6151,-0.190256839,88618721
2016-06-01,209.12,210.48,208.89,210.27,69936227,182.9893,0.204911861,86794427.65
2016-06-02,209.8,210.93,209.2399,210.91,63044754,183.5462,0.304334734,85334475.1
2016-06-03,210.25,210.69,208.86,210.28,101757102,182.998,-0.298671397,87041369.25
2016-06-06,210.7,211.77,210.51,211.35,64887047,183.9292,0.50885802,85819971.6
2016-06-07,211.525,212.34,211.5,211.68,60974762,184.2163,0.15609267,85149963.6
2016-06-08,211.84,212.52,211.6899,212.37,66170922,184.8168,0.325975497,84584899.15
2016-06-09,211.51,212.22,211.19,212.08,73786875,184.5645,-0.136513564,84187893.3
2016-06-10,210.46,210.86,209.43,210.07,113829203,182.8152,-0.947798737,85400037.85
2016-06-13,209.36,210.37,208.35,208.4492,117751203,181.4047,-0.77154416,86463866.35
2016-06-14,208,208.74,206.9199,208.04,125059297,181.0486,-0.196301419,88842489.8
2016-06-15,208.54,209.36,207.53,207.75,109124492,180.7962,-0.139410081,88552469.5
2016-06-16,206.73,208.57,205.59,208.37,149533109,181.3358,0.2984576,89854455.05
2016-06-17,207.17,207.2,205.75,206.52,117055695,180.6608,-0.372237584,89935715.2
2016-06-20,208.82,209.61,207.75,207.85,82789602,181.8243,0.644024603,88825675.4
2016-06-21,208.3,208.92,207.78,208.44,72461664,182.3404,0.283845449,89514629.7
2016-06-22,208.65,209.5,207.93,208.1,95560469,182.043,-0.16310154,89615762.9
2016-06-23,209.81,210.87,209.27,210.81,102731398,184.4137,1.302274737,90791256.25
2016-06-24,203.63,210.8463,202.72,203.13,333444406,177.6953,-3.643113283,104699441.6
2016-06-27,201.59,201.6,198.65,199.6,248988703,174.6073,-1.737806233,113938316.4
2016-06-28,201.48,203.23,201.12,203.1997,159382406,177.7563,1.803475571,116413466.8
2016-06-29,204.84,206.93,204.72,206.66,137328609,180.7833,1.702893231,119783085.9
2016-06-30,207.21,209.54,206.56,209.475,165021906,183.2458,1.362128028,124881943.5
2016-07-01,209.36,210.49,209.29,209.9208,106055297,183.6358,0.212828889,125096853.3
2016-07-05,208.95,209.08,207.71,208.41,109803695,182.3142,-0.719685377,127342685.7
2016-07-06,207.83,209.8,207.06,209.66,96021484,183.4077,0.599788716,129095021.8
